CaseID,Activity,startTime,endTime,security,IP,Operator,Department,cloud
277,rename,8/1/2022 8:11,8/1/2022 8:11,4,BJ,wang,a,A
278,create,8/1/2022 8:14,8/1/2022 8:17,2,BJ,li,b,B
278,move,8/1/2022 8:18,8/1/2022 8:19,2,SH,liu,c,B
278,read,8/1/2022 8:30,8/1/2022 8:47,2,BJ,zhao,b,B
278,modify,8/1/2022 8:53,8/1/2022 8:55,2,BJ,zhao,b,B
278,rename,8/1/2022 9:03,8/1/2022 9:04,2,SH,wang,c,B
278,modify,8/1/2022 9:06,8/1/2022 9:08,2,SH,liu,a,A
278,copy,8/1/2022 9:13,8/1/2022 9:13,2,BJ,zhang,a,A
278,read,8/1/2022 9:35,8/1/2022 9:57,2,SH,liu,c,B
278,delete,8/1/2022 9:59,8/1/2022 10:00,2,SH,wang,a,A
279,create,8/1/2022 8:25,8/1/2022 8:26,3,SH,li,c,B
279,modify,8/1/2022 8:34,8/1/2022 8:37,3,BJ,zhang,b,A
279,move,8/1/2022 8:41,8/1/2022 8:44,3,SH,zhang,c,B
279,rename,8/1/2022 8:50,8/1/2022 8:50,3,BJ,zhao,c,B
279,write,8/1/2022 8:56,8/1/2022 8:59,3,BJ,li,c,B
279,read,8/1/2022 9:12,8/1/2022 9:34,3,SH,liu,a,B
279,modify,8/1/2022 9:35,8/1/2022 9:38,3,SH,wang,c,B
279,read,8/1/2022 9:57,8/1/2022 10:13,3,SH,liu,b,B
279,delete,8/1/2022 10:20,8/1/2022 10:20,3,SH,liu,a,B
280,create,8/1/2022 9:22,8/1/2022 9:23,2,BJ,zhao,a,B
280,rename,8/1/2022 9:30,8/1/2022 9:30,2,SH,li,c,A
280,read,8/1/2022 9:50,8/1/2022 10:11,2,BJ,zhang,b,B
280,delete,8/1/2022 10:16,8/1/2022 10:16,2,BJ,li,a,A
281,create,8/1/2022 10:19,8/1/2022 10:21,5,BJ,liu,a,A
281,write,8/1/2022 10:27,8/1/2022 10:30,5,BJ,zhao,c,B
281,rename,8/1/2022 10:33,8/1/2022 10:33,5,SH,zhao,c,A
281,modify,8/1/2022 10:39,8/1/2022 10:41,5,BJ,wang,b,B
281,move,8/1/2022 10:44,8/1/2022 10:46,5,SH,li,b,A
281,rename,8/1/2022 10:51,8/1/2022 10:51,5,BJ,zhao,c,A
281,read,8/1/2022 11:08,8/1/2022 11:18,5,BJ,zhao,a,B
281,write,8/1/2022 11:30,8/1/2022 11:33,5,BJ,zhao,c,A
281,copy,8/1/2022 11:38,8/1/2022 11:38,5,BJ,liu,c,A
281,read,8/1/2022 11:55,8/1/2022 12:07,5,BJ,zhao,b,A
281,write,8/1/2022 12:18,8/1/2022 12:21,5,BJ,li,b,A
281,copy,8/1/2022 12:29,8/1/2022 12:29,5,BJ,wang,c,A
281,write,8/1/2022 12:31,8/1/2022 12:35,5,BJ,zhang,c,B
281,rename,8/1/2022 12:42,8/1/2022 12:42,5,BJ,wang,b,A
281,read,8/1/2022 12:56,8/1/2022 13:08,5,BJ,wang,a,B
281,delete,8/1/2022 13:09,8/1/2022 13:09,5,SH,wang,a,B
282,create,8/1/2022 10:23,8/1/2022 10:26,1,BJ,zhao,a,B
282,read,8/1/2022 10:51,8/1/2022 11:15,1,BJ,zhao,b,B
282,modify,8/1/2022 11:21,8/1/2022 11:23,1,BJ,zhao,b,B
282,move,8/1/2022 11:28,8/1/2022 11:31,1,SH,zhao,b,B
282,read,8/1/2022 11:32,8/1/2022 11:47,1,SH,wang,c,B
282,delete,8/1/2022 11:55,8/1/2022 11:55,1,SH,zhao,b,B
283,create,8/1/2022 11:51,8/1/2022 11:53,1,SH,zhao,b,A
283,copy,8/1/2022 11:56,8/1/2022 11:57,1,SH,wang,b,A
283,modify,8/1/2022 11:59,8/1/2022 12:02,1,SH,zhang,b,B
283,rename,8/1/2022 12:05,8/1/2022 12:06,1,BJ,wang,c,A
283,modify,8/1/2022 12:06,8/1/2022 12:08,1,SH,zhao,a,B
283,read,8/1/2022 12:14,8/1/2022 12:32,1,SH,wang,a,B
283,move,8/1/2022 12:35,8/1/2022 12:37,1,SH,zhang,b,A
283,rename,8/1/2022 12:43,8/1/2022 12:43,1,SH,zhao,c,B
283,read,8/1/2022 12:59,8/1/2022 13:21,1,SH,li,b,B
283,modify,8/1/2022 13:31,8/1/2022 13:34,1,BJ,wang,b,A
283,read,8/1/2022 13:54,8/1/2022 14:16,1,SH,liu,a,A
283,copy,8/1/2022 14:17,8/1/2022 14:18,1,SH,zhang,c,A
283,rename,8/1/2022 14:19,8/1/2022 14:19,1,BJ,zhang,a,A
283,write,8/1/2022 14:30,8/1/2022 14:33,1,SH,zhao,b,A
283,rename,8/1/2022 14:38,8/1/2022 14:38,1,SH,wang,b,A
283,modify,8/1/2022 14:42,8/1/2022 14:44,1,SH,zhang,b,A
283,read,8/1/2022 14:59,8/1/2022 15:10,1,SH,zhang,c,B
283,write,8/1/2022 15:13,8/1/2022 15:16,1,SH,zhang,b,B
283,read,8/1/2022 15:22,8/1/2022 15:33,1,SH,zhang,c,A
283,move,8/1/2022 15:38,8/1/2022 15:40,1,BJ,zhang,a,A
283,rename,8/1/2022 15:42,8/1/2022 15:42,1,SH,wang,a,A
283,read,8/1/2022 15:49,8/1/2022 16:11,1,SH,zhao,a,A
283,modify,8/1/2022 16:16,8/1/2022 16:18,1,SH,zhao,b,B
283,move,8/1/2022 16:21,8/1/2022 16:25,1,BJ,wang,c,B
283,write,8/1/2022 16:25,8/1/2022 16:28,1,SH,liu,b,A
283,move,8/1/2022 16:31,8/1/2022 16:32,1,SH,li,a,B
283,read,8/1/2022 16:54,8/1/2022 17:16,1,BJ,liu,b,A
284,create,8/1/2022 13:59,8/1/2022 14:02,5,BJ,li,b,A
284,read,8/1/2022 14:28,8/1/2022 14:51,5,BJ,li,a,A
284,delete,8/1/2022 14:57,8/1/2022 14:57,5,BJ,li,c,B
285,create,8/1/2022 17:37,8/1/2022 17:39,3,SH,zhang,b,A
285,copy,8/1/2022 17:47,8/1/2022 17:47,3,SH,zhang,b,B
285,write,8/1/2022 17:51,8/1/2022 17:54,3,SH,liu,a,B
285,move,8/1/2022 18:05,8/1/2022 18:07,3,BJ,liu,b,B
285,write,8/1/2022 18:08,8/1/2022 18:12,3,SH,liu,c,B
285,move,8/1/2022 18:18,8/1/2022 18:19,3,BJ,zhang,a,A
285,write,8/1/2022 18:29,8/1/2022 18:32,3,SH,li,b,A
285,read,8/1/2022 18:47,8/1/2022 18:59,3,BJ,li,c,B
285,copy,8/1/2022 19:00,8/1/2022 19:01,3,BJ,zhao,c,B
285,delete,8/1/2022 19:05,8/1/2022 19:05,3,BJ,zhao,a,B
286,create,8/1/2022 18:21,8/1/2022 18:22,2,SH,wang,c,B
286,rename,8/1/2022 18:29,8/1/2022 18:29,2,SH,zhao,b,A
286,read,8/1/2022 18:51,8/1/2022 19:05,2,SH,liu,c,A
286,write,8/1/2022 19:15,8/1/2022 19:19,2,SH,liu,a,A
286,modify,8/1/2022 19:27,8/1/2022 19:30,2,SH,li,c,B
286,read,8/1/2022 19:37,8/1/2022 19:57,2,SH,liu,a,B
286,copy,8/1/2022 19:59,8/1/2022 20:00,2,SH,liu,c,B
286,delete,8/1/2022 20:02,8/1/2022 20:02,2,SH,wang,a,A
287,create,8/1/2022 18:34,8/1/2022 18:35,2,SH,wang,b,B
287,copy,8/1/2022 18:37,8/1/2022 18:38,2,BJ,li,b,B
287,write,8/1/2022 18:39,8/1/2022 18:42,2,SH,zhang,c,B
287,move,8/1/2022 18:45,8/1/2022 18:48,2,SH,liu,c,A
287,write,8/1/2022 18:53,8/1/2022 18:57,2,SH,li,b,B
287,move,8/1/2022 19:00,8/1/2022 19:03,2,BJ,zhao,b,A
287,read,8/1/2022 19:27,8/1/2022 19:47,2,SH,wang,a,B
287,move,8/1/2022 19:48,8/1/2022 19:50,2,BJ,wang,c,A
287,read,8/1/2022 20:14,8/1/2022 20:33,2,BJ,wang,c,A
287,write,8/1/2022 20:42,8/1/2022 20:46,2,BJ,wang,b,A
287,modify,8/1/2022 20:51,8/1/2022 20:53,2,BJ,wang,c,B
287,move,8/1/2022 21:02,8/1/2022 21:04,2,SH,liu,b,B
287,read,8/1/2022 21:13,8/1/2022 21:30,2,BJ,wang,b,A
287,delete,8/1/2022 21:31,8/1/2022 21:31,2,SH,zhao,c,A
288,create,8/1/2022 18:41,8/1/2022 18:43,1,SH,zhao,c,A
288,rename,8/1/2022 18:45,8/1/2022 18:46,1,SH,li,b,B
288,read,8/1/2022 18:50,8/1/2022 19:10,1,SH,li,c,A
288,write,8/1/2022 19:11,8/1/2022 19:14,1,BJ,li,b,B
288,modify,8/1/2022 19:20,8/1/2022 19:23,1,BJ,liu,a,B
288,rename,8/1/2022 19:25,8/1/2022 19:26,1,BJ,zhao,b,A
288,read,8/1/2022 19:51,8/1/2022 20:13,1,SH,wang,b,B
288,copy,8/1/2022 20:14,8/1/2022 20:15,1,BJ,liu,c,B
288,delete,8/1/2022 20:22,8/1/2022 20:22,1,SH,zhang,c,B
289,create,8/1/2022 19:11,8/1/2022 19:12,4,BJ,zhao,c,B
289,modify,8/1/2022 19:21,8/1/2022 19:23,4,SH,li,a,B
289,copy,8/1/2022 19:31,8/1/2022 19:32,4,SH,li,a,A
289,move,8/1/2022 19:36,8/1/2022 19:38,4,SH,zhang,a,B
289,rename,8/1/2022 19:43,8/1/2022 19:43,4,SH,wang,b,A
289,modify,8/1/2022 19:50,8/1/2022 19:52,4,SH,zhao,a,A
289,write,8/1/2022 19:56,8/1/2022 19:59,4,BJ,liu,c,A
289,modify,8/1/2022 20:09,8/1/2022 20:11,4,BJ,zhang,b,A
289,rename,8/1/2022 20:13,8/1/2022 20:13,4,BJ,zhao,a,B
289,write,8/1/2022 20:20,8/1/2022 20:24,4,SH,li,c,A
289,move,8/1/2022 20:28,8/1/2022 20:31,4,BJ,li,c,A
289,read,8/1/2022 20:48,8/1/2022 21:05,4,SH,liu,c,B
289,modify,8/1/2022 21:06,8/1/2022 21:08,4,SH,wang,a,A
289,copy,8/1/2022 21:13,8/1/2022 21:14,4,BJ,zhao,c,A
289,modify,8/1/2022 21:23,8/1/2022 21:26,4,BJ,wang,c,A
289,copy,8/1/2022 21:27,8/1/2022 21:27,4,SH,zhang,b,B
289,write,8/1/2022 21:30,8/1/2022 21:33,4,SH,liu,a,B
289,rename,8/1/2022 21:37,8/1/2022 21:37,4,BJ,wang,a,A
289,modify,8/1/2022 21:41,8/1/2022 21:44,4,BJ,wang,b,B
289,read,8/1/2022 22:03,8/1/2022 22:15,4,BJ,zhang,b,A
289,move,8/1/2022 22:19,8/1/2022 22:20,4,SH,zhao,c,B
289,modify,8/1/2022 22:23,8/1/2022 22:26,4,BJ,zhao,a,B
289,rename,8/1/2022 22:27,8/1/2022 22:28,4,SH,liu,a,A
289,modify,8/1/2022 22:31,8/1/2022 22:34,4,BJ,liu,c,A
289,write,8/1/2022 22:42,8/1/2022 22:45,4,BJ,liu,b,B
289,rename,8/1/2022 22:51,8/1/2022 22:51,4,BJ,wang,a,A
289,write,8/1/2022 22:53,8/1/2022 22:56,4,BJ,zhang,b,A
289,modify,8/1/2022 22:57,8/1/2022 23:00,4,BJ,liu,c,B
289,copy,8/1/2022 23:05,8/1/2022 23:06,4,SH,zhao,c,B
289,write,8/1/2022 23:07,8/1/2022 23:10,4,SH,zhao,a,A
289,read,8/1/2022 23:20,8/1/2022 23:36,4,SH,liu,b,A
289,modify,8/1/2022 23:37,8/1/2022 23:39,4,SH,li,b,B
289,rename,8/1/2022 23:42,8/1/2022 23:43,4,SH,wang,b,B
289,modify,8/1/2022 23:48,8/1/2022 23:50,4,SH,wang,b,B
289,copy,8/1/2022 23:57,8/1/2022 23:57,4,SH,zhang,a,A
289,move,8/2/2022 0:06,8/2/2022 0:08,4,BJ,li,c,A
289,write,8/2/2022 0:08,8/2/2022 0:12,4,BJ,li,b,B
289,rename,8/2/2022 0:20,8/2/2022 0:20,4,SH,wang,c,A
289,write,8/2/2022 0:24,8/2/2022 0:28,4,SH,zhao,b,B
289,move,8/2/2022 0:37,8/2/2022 0:39,4,SH,wang,c,B
289,rename,8/2/2022 0:43,8/2/2022 0:43,4,BJ,li,a,B
289,write,8/2/2022 0:46,8/2/2022 0:50,4,SH,wang,c,B
289,modify,8/2/2022 0:54,8/2/2022 0:57,4,BJ,li,c,A
289,copy,8/2/2022 1:01,8/2/2022 1:02,4,SH,liu,c,A
289,read,8/2/2022 1:15,8/2/2022 1:36,4,SH,zhao,c,B
289,delete,8/2/2022 1:38,8/2/2022 1:38,4,SH,liu,c,A
290,create,8/1/2022 19:50,8/1/2022 19:52,1,BJ,wang,a,B
290,move,8/1/2022 19:53,8/1/2022 19:55,1,SH,zhang,c,A
290,rename,8/1/2022 19:58,8/1/2022 19:58,1,SH,wang,b,B
290,read,8/1/2022 20:19,8/1/2022 20:41,1,SH,zhao,c,B
290,copy,8/1/2022 20:41,8/1/2022 20:42,1,BJ,zhang,a,B
290,modify,8/1/2022 20:46,8/1/2022 20:48,1,SH,zhang,c,A
290,read,8/1/2022 21:07,8/1/2022 21:26,1,BJ,zhao,b,B
290,write,8/1/2022 21:32,8/1/2022 21:35,1,SH,liu,a,A
290,read,8/1/2022 21:50,8/1/2022 22:04,1,BJ,zhang,b,B
290,copy,8/1/2022 22:10,8/1/2022 22:10,1,BJ,wang,c,B
290,modify,8/1/2022 22:15,8/1/2022 22:17,1,BJ,zhao,a,B
290,copy,8/1/2022 22:25,8/1/2022 22:25,1,BJ,liu,a,A
290,read,8/1/2022 22:43,8/1/2022 23:05,1,BJ,wang,a,B
290,move,8/1/2022 23:12,8/1/2022 23:15,1,BJ,li,b,A
290,modify,8/1/2022 23:26,8/1/2022 23:29,1,SH,zhao,b,A
290,rename,8/1/2022 23:29,8/1/2022 23:29,1,SH,wang,c,A
290,modify,8/1/2022 23:38,8/1/2022 23:41,1,SH,liu,c,A
290,copy,8/1/2022 23:42,8/1/2022 23:42,1,BJ,wang,a,B
290,rename,8/1/2022 23:46,8/1/2022 23:46,1,BJ,zhao,a,B
290,write,8/1/2022 23:54,8/1/2022 23:58,1,SH,wang,a,A
290,modify,8/1/2022 23:58,8/2/2022 0:01,1,SH,liu,b,A
290,move,8/2/2022 0:08,8/2/2022 0:10,1,BJ,zhao,c,A
290,rename,8/2/2022 0:13,8/2/2022 0:13,1,BJ,liu,b,A
290,read,8/2/2022 0:40,8/2/2022 1:03,1,SH,wang,a,A
290,modify,8/2/2022 1:08,8/2/2022 1:10,1,BJ,zhang,c,A
290,write,8/2/2022 1:21,8/2/2022 1:24,1,BJ,wang,b,A
290,modify,8/2/2022 1:29,8/2/2022 1:32,1,BJ,li,b,B
290,write,8/2/2022 1:33,8/2/2022 1:36,1,SH,zhao,b,A
290,modify,8/2/2022 1:45,8/2/2022 1:48,1,BJ,zhang,c,A
290,read,8/2/2022 1:53,8/2/2022 2:14,1,BJ,wang,c,A
290,copy,8/2/2022 2:22,8/2/2022 2:23,1,SH,zhang,c,B
290,delete,8/2/2022 2:28,8/2/2022 2:28,1,BJ,zhang,c,B
291,create,8/1/2022 21:38,8/1/2022 21:39,4,BJ,liu,c,B
291,modify,8/1/2022 21:42,8/1/2022 21:44,4,SH,zhao,b,B
291,move,8/1/2022 21:46,8/1/2022 21:47,4,BJ,li,b,A
291,write,8/1/2022 21:59,8/1/2022 22:02,4,SH,zhao,b,A
291,move,8/1/2022 22:13,8/1/2022 22:16,4,BJ,zhang,c,B
291,modify,8/1/2022 22:18,8/1/2022 22:20,4,BJ,li,c,B
291,copy,8/1/2022 22:26,8/1/2022 22:26,4,SH,zhao,a,A
291,write,8/1/2022 22:32,8/1/2022 22:35,4,SH,zhang,a,A
291,move,8/1/2022 22:38,8/1/2022 22:40,4,BJ,li,a,A
291,rename,8/1/2022 22:44,8/1/2022 22:44,4,SH,wang,a,A
291,write,8/1/2022 22:53,8/1/2022 22:56,4,BJ,liu,c,A
291,move,8/1/2022 23:04,8/1/2022 23:07,4,BJ,zhang,a,B
291,read,8/1/2022 23:11,8/1/2022 23:21,4,SH,wang,c,A
291,modify,8/1/2022 23:27,8/1/2022 23:29,4,BJ,zhao,c,B
291,move,8/1/2022 23:39,8/1/2022 23:40,4,BJ,zhao,c,A
291,rename,8/1/2022 23:48,8/1/2022 23:49,4,SH,wang,c,A
291,write,8/1/2022 23:58,8/2/2022 0:02,4,SH,liu,a,A
291,rename,8/2/2022 0:05,8/2/2022 0:06,4,SH,zhao,a,B
292,create,8/1/2022 22:24,8/1/2022 22:26,4,SH,zhang,c,B
292,move,8/1/2022 22:31,8/1/2022 22:33,4,SH,zhao,a,A
292,read,8/1/2022 22:33,8/1/2022 22:48,4,SH,zhao,b,B
292,copy,8/1/2022 22:51,8/1/2022 22:52,4,SH,zhang,b,B
292,delete,8/1/2022 22:59,8/1/2022 22:59,4,BJ,zhao,c,B
293,create,8/1/2022 22:38,8/1/2022 22:39,2,SH,liu,c,B
293,rename,8/1/2022 22:42,8/1/2022 22:42,2,SH,wang,b,B
293,read,8/1/2022 22:47,8/1/2022 23:10,2,BJ,li,a,A
293,move,8/1/2022 23:16,8/1/2022 23:19,2,SH,zhang,c,B
293,modify,8/1/2022 23:27,8/1/2022 23:29,2,SH,zhang,c,B
293,read,8/1/2022 23:41,8/1/2022 23:55,2,BJ,zhang,a,A
293,copy,8/2/2022 0:00,8/2/2022 0:00,2,BJ,zhang,a,B
293,rename,8/2/2022 0:05,8/2/2022 0:05,2,BJ,li,c,A
293,modify,8/2/2022 0:12,8/2/2022 0:15,2,SH,wang,c,A
293,write,8/2/2022 0:20,8/2/2022 0:24,2,BJ,zhang,a,A
293,copy,8/2/2022 0:30,8/2/2022 0:31,2,BJ,wang,c,B
293,move,8/2/2022 0:37,8/2/2022 0:40,2,BJ,zhao,b,B
293,rename,8/2/2022 0:41,8/2/2022 0:41,2,BJ,liu,b,B
293,write,8/2/2022 0:50,8/2/2022 0:53,2,BJ,zhao,a,A
293,rename,8/2/2022 0:58,8/2/2022 0:58,2,SH,wang,b,B
293,modify,8/2/2022 1:05,8/2/2022 1:07,2,SH,liu,b,B
293,move,8/2/2022 1:16,8/2/2022 1:18,2,BJ,wang,b,B
293,read,8/2/2022 1:24,8/2/2022 1:36,2,SH,li,b,A
293,write,8/2/2022 1:41,8/2/2022 1:44,2,SH,wang,c,A
293,copy,8/2/2022 1:51,8/2/2022 1:52,2,BJ,liu,b,A
293,delete,8/2/2022 2:00,8/2/2022 2:00,2,SH,li,b,A
294,create,8/2/2022 1:23,8/2/2022 1:25,5,SH,zhao,c,A
294,rename,8/2/2022 1:26,8/2/2022 1:27,5,SH,wang,a,A
294,read,8/2/2022 1:41,8/2/2022 1:55,5,SH,li,a,B
294,copy,8/2/2022 2:02,8/2/2022 2:02,5,BJ,wang,b,A
294,write,8/2/2022 2:14,8/2/2022 2:17,5,SH,liu,a,B
294,copy,8/2/2022 2:26,8/2/2022 2:26,5,BJ,zhang,b,A
294,write,8/2/2022 2:33,8/2/2022 2:37,5,BJ,wang,b,B
294,read,8/2/2022 2:52,8/2/2022 3:09,5,BJ,liu,a,B
294,modify,8/2/2022 3:12,8/2/2022 3:14,5,SH,wang,c,B
295,create,8/2/2022 2:29,8/2/2022 2:30,3,BJ,li,a,A
295,write,8/2/2022 2:30,8/2/2022 2:33,3,BJ,liu,b,B
295,rename,8/2/2022 2:34,8/2/2022 2:34,3,SH,zhao,a,B
295,read,8/2/2022 2:53,8/2/2022 3:15,3,SH,wang,c,B
295,write,8/2/2022 3:19,8/2/2022 3:22,3,SH,zhang,c,A
295,move,8/2/2022 3:29,8/2/2022 3:32,3,SH,zhang,c,B
295,read,8/2/2022 3:36,8/2/2022 3:54,3,BJ,zhao,a,A
295,delete,8/2/2022 3:57,8/2/2022 3:57,3,BJ,zhao,b,B
296,create,8/2/2022 5:00,8/2/2022 5:01,1,SH,wang,a,A
296,move,8/2/2022 5:03,8/2/2022 5:05,1,BJ,liu,c,A
296,modify,8/2/2022 5:05,8/2/2022 5:08,1,SH,liu,b,A
296,write,8/2/2022 5:09,8/2/2022 5:13,1,BJ,zhang,a,A
296,modify,8/2/2022 5:19,8/2/2022 5:22,1,SH,liu,c,B
296,rename,8/2/2022 5:24,8/2/2022 5:24,1,SH,li,c,B
296,write,8/2/2022 5:30,8/2/2022 5:34,1,SH,wang,c,B
296,move,8/2/2022 5:40,8/2/2022 5:42,1,SH,zhao,c,A
296,rename,8/2/2022 5:48,8/2/2022 5:49,1,BJ,wang,c,A
296,modify,8/2/2022 5:55,8/2/2022 5:57,1,SH,wang,b,A
296,write,8/2/2022 6:06,8/2/2022 6:09,1,BJ,liu,c,B
296,move,8/2/2022 6:16,8/2/2022 6:18,1,SH,li,a,B
296,write,8/2/2022 6:24,8/2/2022 6:27,1,BJ,liu,a,A
296,copy,8/2/2022 6:34,8/2/2022 6:35,1,SH,li,a,A
296,move,8/2/2022 6:39,8/2/2022 6:41,1,BJ,zhang,b,B
296,modify,8/2/2022 6:46,8/2/2022 6:50,1,SH,liu,a,A
296,rename,8/2/2022 6:53,8/2/2022 6:53,1,BJ,zhang,b,B
296,write,8/2/2022 6:59,8/2/2022 7:02,1,BJ,zhao,c,A
296,read,8/2/2022 7:26,8/2/2022 7:46,1,SH,wang,a,A
296,write,8/2/2022 7:48,8/2/2022 7:51,1,SH,liu,c,B
296,move,8/2/2022 7:58,8/2/2022 8:01,1,BJ,wang,a,A
296,write,8/2/2022 8:05,8/2/2022 8:08,1,BJ,li,c,A
296,move,8/2/2022 8:16,8/2/2022 8:17,1,SH,zhang,b,A
296,modify,8/2/2022 8:25,8/2/2022 8:27,1,SH,liu,c,A
296,copy,8/2/2022 8:30,8/2/2022 8:31,1,SH,zhao,c,B
296,modify,8/2/2022 8:40,8/2/2022 8:43,1,SH,li,b,A
296,copy,8/2/2022 8:50,8/2/2022 8:50,1,BJ,li,c,B
296,copy,8/2/2022 8:52,8/2/2022 8:52,1,BJ,li,b,B
296,read,8/2/2022 9:08,8/2/2022 9:29,1,SH,zhang,c,A
296,copy,8/2/2022 9:36,8/2/2022 9:36,1,SH,wang,c,B
296,rename,8/2/2022 9:37,8/2/2022 9:37,1,BJ,zhang,c,A
296,read,8/2/2022 9:48,8/2/2022 10:04,1,BJ,liu,b,A
296,copy,8/2/2022 10:06,8/2/2022 10:06,1,SH,zhao,a,B
296,write,8/2/2022 10:13,8/2/2022 10:16,1,SH,zhao,c,A
296,copy,8/2/2022 10:19,8/2/2022 10:20,1,BJ,liu,b,B
296,delete,8/2/2022 10:28,8/2/2022 10:28,1,SH,zhao,b,B
297,create,8/2/2022 5:53,8/2/2022 5:55,5,BJ,wang,b,B
297,copy,8/2/2022 5:59,8/2/2022 6:00,5,BJ,li,b,B
297,read,8/2/2022 6:10,8/2/2022 6:21,5,SH,zhang,b,A
297,write,8/2/2022 6:29,8/2/2022 6:33,5,BJ,li,c,B
297,read,8/2/2022 6:53,8/2/2022 7:13,5,SH,wang,a,A
297,move,8/2/2022 7:15,8/2/2022 7:18,5,BJ,zhao,a,A
298,create,8/2/2022 6:18,8/2/2022 6:20,1,BJ,li,c,A
298,modify,8/2/2022 6:26,8/2/2022 6:28,1,BJ,li,b,A
298,move,8/2/2022 6:32,8/2/2022 6:34,1,BJ,wang,a,B
298,rename,8/2/2022 6:37,8/2/2022 6:38,1,BJ,wang,a,A
298,write,8/2/2022 6:45,8/2/2022 6:48,1,BJ,liu,c,A
298,modify,8/2/2022 6:49,8/2/2022 6:51,1,SH,zhao,b,A
298,rename,8/2/2022 6:56,8/2/2022 6:57,1,SH,zhao,c,A
298,read,8/2/2022 7:09,8/2/2022 7:32,1,SH,zhang,c,A
298,move,8/2/2022 7:40,8/2/2022 7:43,1,SH,li,c,A
298,modify,8/2/2022 7:45,8/2/2022 7:48,1,BJ,zhao,b,B
298,rename,8/2/2022 7:51,8/2/2022 7:52,1,BJ,li,a,B
298,write,8/2/2022 7:55,8/2/2022 7:59,1,SH,li,c,A
298,modify,8/2/2022 8:04,8/2/2022 8:06,1,SH,zhang,a,B
298,read,8/2/2022 8:21,8/2/2022 8:40,1,SH,zhang,c,A
298,modify,8/2/2022 8:50,8/2/2022 8:52,1,SH,zhao,c,A
298,read,8/2/2022 9:13,8/2/2022 9:35,1,SH,zhang,a,B
298,delete,8/2/2022 9:38,8/2/2022 9:38,1,SH,liu,b,B
299,create,8/2/2022 10:30,8/2/2022 10:31,3,SH,wang,c,B
299,copy,8/2/2022 10:36,8/2/2022 10:36,3,SH,zhang,c,A
299,write,8/2/2022 10:38,8/2/2022 10:41,3,SH,li,c,B
299,modify,8/2/2022 10:42,8/2/2022 10:45,3,BJ,wang,c,B
299,copy,8/2/2022 10:54,8/2/2022 10:54,3,BJ,zhao,a,B
299,write,8/2/2022 10:56,8/2/2022 11:00,3,SH,wang,a,A
299,rename,8/2/2022 11:02,8/2/2022 11:02,3,BJ,wang,c,B
299,read,8/2/2022 11:24,8/2/2022 11:43,3,SH,liu,c,B
299,move,8/2/2022 11:53,8/2/2022 11:55,3,SH,zhang,b,A
299,modify,8/2/2022 12:00,8/2/2022 12:03,3,BJ,liu,c,A
299,copy,8/2/2022 12:10,8/2/2022 12:10,3,SH,zhang,c,A
299,delete,8/2/2022 12:14,8/2/2022 12:14,3,SH,zhao,b,A
300,create,8/2/2022 12:33,8/2/2022 12:34,2,BJ,wang,c,A
300,write,8/2/2022 12:42,8/2/2022 12:46,2,SH,zhao,b,A
300,copy,8/2/2022 12:52,8/2/2022 12:53,2,SH,wang,b,B
300,rename,8/2/2022 13:00,8/2/2022 13:00,2,SH,wang,a,B
300,modify,8/2/2022 13:01,8/2/2022 13:03,2,BJ,wang,b,B
300,read,8/2/2022 13:28,8/2/2022 13:49,2,SH,wang,a,B
300,write,8/2/2022 13:53,8/2/2022 13:56,2,BJ,zhang,c,B
300,move,8/2/2022 13:59,8/2/2022 14:00,2,BJ,zhang,b,A
300,rename,8/2/2022 14:07,8/2/2022 14:07,2,SH,wang,b,A
300,read,8/2/2022 14:20,8/2/2022 14:45,2,SH,wang,b,A
300,copy,8/2/2022 14:46,8/2/2022 14:47,2,BJ,wang,c,B
300,write,8/2/2022 14:58,8/2/2022 15:02,2,SH,zhang,b,B
300,modify,8/2/2022 15:04,8/2/2022 15:05,2,SH,li,b,A
300,read,8/2/2022 15:07,8/2/2022 15:22,2,SH,liu,a,A
300,delete,8/2/2022 15:24,8/2/2022 15:24,2,SH,li,c,A
301,create,8/2/2022 15:09,8/2/2022 15:11,5,SH,zhang,a,A
301,move,8/2/2022 15:15,8/2/2022 15:18,5,BJ,li,c,A
301,read,8/2/2022 15:32,8/2/2022 15:41,5,BJ,liu,a,B
301,copy,8/2/2022 15:49,8/2/2022 15:49,5,SH,wang,c,A
301,delete,8/2/2022 15:52,8/2/2022 15:52,5,SH,li,a,A
302,create,8/2/2022 15:52,8/2/2022 15:53,2,SH,zhao,a,B
302,read,8/2/2022 16:18,8/2/2022 16:42,2,SH,liu,b,B
302,delete,8/2/2022 16:45,8/2/2022 16:45,2,BJ,liu,a,A
303,create,8/2/2022 16:42,8/2/2022 16:43,3,SH,wang,c,A
303,rename,8/2/2022 16:46,8/2/2022 16:46,3,SH,liu,b,A
303,read,8/2/2022 16:53,8/2/2022 17:06,3,BJ,wang,c,A
303,modify,8/2/2022 17:13,8/2/2022 17:16,3,SH,wang,c,A
303,move,8/2/2022 17:24,8/2/2022 17:25,3,SH,wang,a,A
303,write,8/2/2022 17:33,8/2/2022 17:36,3,SH,liu,a,B
303,move,8/2/2022 17:38,8/2/2022 17:39,3,SH,zhao,b,A
